stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
equipment-preview.ylf,ROLE3_EQUIP_8,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,22,ui,应龙斧 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=8
equipment-preview.ylk,ROLE3_9,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,16,ui,应龙铠 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=9
equipment-preview.ylkj,ROLE1_222,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,13,ui,炎龙铠甲 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.yng,role_title_yng,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,3,ui,怨念狗 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.yxqyzstx,role_title_yxqyzstx,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,271,ui,七曜战神 通用 title HeadSprite preview,export-ready,confirmed,export-selectively,title-overlay；showId=1
equipment-preview.zjbtg,ROLE1_EQUIP_4,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,23,ui,紫金镔铁棍 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.zjksf,ROLE3_EQUIP_4,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,19,ui,紫金开山斧 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.zjqj,ROLE1_4,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,20,ui,紫金轻甲 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=4
equipment-preview.zjxmc,ROLE4_EQUIP_999,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,8,ui,紫金降魔铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=999
equipment-preview.zlf,ROLE3_EQUIP_222,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,9,ui,震雷斧 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=222
equipment-preview.zxpty,ROLE2_6666,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,17,ui,诛邪破天衣 唐僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=6666
equipment-preview.zxptz,ROLE2_EQUIP_6666,restored-swf,local-resources/regima/source/restored-swfs/assets/TangSeng.swf,assets/TangSeng.swf,16,ui,诛邪破天杖 唐僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=6666
equipment-preview.zxqtc,ROLE4_EQUIP_6666,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,1,ui,诛邪擎天铲 沙僧 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=6666
equipment-preview.zxqts,ROLE4_SHOVEL_6666;ROLE4_ARROW_6666,restored-swf,local-resources/regima/source/restored-swfs/assets/ShaShen.swf,assets/ShaShen.swf,2;3,ui,诛邪擎天衫 沙僧 armor HeadSprite preview,export-ready,confirmed,export-selectively,role4-dual-body-branch；showId=6666
equipment-preview.zxstg,ROLE1_EQUIP_111,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,16,ui,诛邪弑天棍 悟空 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=111
equipment-preview.zxstj,ROLE1_111,restored-swf,local-resources/regima/source/restored-swfs/assets/WuKong.swf,assets/WuKong.swf,15,ui,诛邪弑天甲 悟空 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=111
equipment-preview.zxttp,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,诛邪托天袍 白龙 armor HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=17
equipment-preview.zxztj,idle_sword,restored-swf,local-resources/regima/source/restored-swfs/assets/bailongSword.swf,assets/bailongSword.swf,297,ui,诛邪斩天剑 白龙 weapon HeadSprite preview,export-ready,confirmed,export-selectively,role5-dynamic-fashion-layers；showId=18
equipment-preview.zxztk,ROLE3_6666,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,2,ui,诛邪震天铠 八戒 armor HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=6666
equipment-preview.zxztp,ROLE3_EQUIP_6666,restored-swf,local-resources/regima/source/restored-swfs/assets/BaJie.swf,assets/BaJie.swf,1,ui,诛邪震天耙 八戒 weapon HeadSprite preview,export-ready,confirmed,export-selectively,layered-role-resource；showId=6666
