stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
inventory-item.jtl,jtl,restored-swf,public/assets/ui/inventory/items/jtl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,900,ui,究天链背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 jtl
inventory-item.jxqtj,jxqtj,restored-swf,public/assets/ui/inventory/items/jxqtj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,921,ui,金仙擎天剑背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 jxqtj
inventory-item.jxztp,jxztp,restored-swf,public/assets/ui/inventory/items/jxztp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,879,ui,金仙纵天袍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 jxztp
inventory-item.jyhl,jyhl,restored-swf,public/assets/ui/inventory/items/jyhl.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,9,ui,九佑魂莲背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 jyhl
inventory-item.kly3,kly3,restored-swf,public/assets/ui/inventory/items/kly3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,309,ui,3级昆仑玉背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kly3
inventory-item.kly4,kly4,restored-swf,public/assets/ui/inventory/items/kly4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,297,ui,4级昆仑玉背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kly4
inventory-item.kly5,kly5,restored-swf,public/assets/ui/inventory/items/kly5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,285,ui,5级昆仑玉背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kly5
inventory-item.kyg,kyg,restored-swf,public/assets/ui/inventory/items/kyg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,332,ui,枯叶弓背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kyg
inventory-item.kyj,kyj,restored-swf,public/assets/ui/inventory/items/kyj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,897,ui,枯叶剑背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kyj
inventory-item.kyl,kyl,restored-swf,public/assets/ui/inventory/items/kyl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,809,ui,枯叶灵背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kyl
inventory-item.kyp,kyp,restored-swf,public/assets/ui/inventory/items/kyp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,923,ui,枯叶袍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kyp
inventory-item.kys,kys,restored-swf,public/assets/ui/inventory/items/kys.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,323,ui,枯叶衫背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kys
inventory-item.kyz,kyz,restored-swf,public/assets/ui/inventory/items/kyz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,342,ui,枯叶杖背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 kyz
inventory-item.leg,leg,restored-swf,public/assets/ui/inventory/items/leg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,765,ui,六耳棍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 leg
inventory-item.les,les,restored-swf,public/assets/ui/inventory/items/les.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,754,ui,六耳衫背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 les
inventory-item.lhz,lhz,restored-swf,public/assets/ui/inventory/items/lhz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,544,ui,轮回杖背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lhz
inventory-item.lhzzzs,lhzzzs,restored-swf,public/assets/ui/inventory/items/lhzzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,649,ui,轮回杖制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lhzzzs
inventory-item.lly,lly,restored-swf,public/assets/ui/inventory/items/lly.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,815,ui,玲珑玉背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lly
inventory-item.llyzzs,llyzzs,restored-swf,public/assets/ui/inventory/items/llyzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,416,ui,玲珑玉制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 llyzzs
inventory-item.llzsp,llzsp,restored-swf,public/assets/ui/inventory/items/llzsp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,808,ui,雷灵珠碎片背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 llzsp
inventory-item.lsg,lsg,restored-swf,public/assets/ui/inventory/items/lsg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,191,ui,蓝瘦狗背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lsg
inventory-item.lssp_1,lssp_1,restored-swf,public/assets/ui/inventory/items/lssp_1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,668,ui,流石碎片1背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_1
inventory-item.lssp_2,lssp_2,restored-swf,public/assets/ui/inventory/items/lssp_2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,667,ui,流石碎片2背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_2
inventory-item.lssp_3,lssp_3,restored-swf,public/assets/ui/inventory/items/lssp_3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,664,ui,流石碎片3背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_3
inventory-item.lssp_4,lssp_4,restored-swf,public/assets/ui/inventory/items/lssp_4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,663,ui,流石碎片4背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_4
inventory-item.lssp_5,lssp_5,restored-swf,public/assets/ui/inventory/items/lssp_5.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,662,ui,流石碎片5背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_5
inventory-item.lssp_6,lssp_6,restored-swf,public/assets/ui/inventory/items/lssp_6.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,661,ui,流石碎片6背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_6
inventory-item.lssp_7,lssp_7,restored-swf,public/assets/ui/inventory/items/lssp_7.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,660,ui,流石碎片7背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_7
inventory-item.lssp_8,lssp_8,restored-swf,public/assets/ui/inventory/items/lssp_8.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,659,ui,流石碎片8背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_8
inventory-item.lssp_9,lssp_9,restored-swf,public/assets/ui/inventory/items/lssp_9.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,656,ui,流石碎片9背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lssp_9
inventory-item.lwyp,lwyp,restored-swf,public/assets/ui/inventory/items/lwyp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,920,ui,龙纹玉佩背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lwyp
inventory-item.lxfb,lxfb,restored-swf,public/assets/ui/inventory/items/lxfb.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,673,ui,流邪背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxfb
inventory-item.lxfs_1,lxfs_1,restored-swf,public/assets/ui/inventory/items/lxfs_1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,653,ui,流邪符石1背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxfs_1
inventory-item.lxfs_2,lxfs_2,restored-swf,public/assets/ui/inventory/items/lxfs_2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,652,ui,流邪符石2背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxfs_2
inventory-item.lxfs_3,lxfs_3,restored-swf,public/assets/ui/inventory/items/lxfs_3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,651,ui,流邪符石3背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxfs_3
inventory-item.lxj,lxj,restored-swf,public/assets/ui/inventory/items/lxj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,418,ui,戮仙剑背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxj
inventory-item.lxq,lxq,restored-swf,public/assets/ui/inventory/items/lxq.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,721,ui,流星枪背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxq
inventory-item.lxqzzs,lxqzzs,restored-swf,public/assets/ui/inventory/items/lxqzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,743,ui,流星枪制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxqzzs
inventory-item.lxzhs,lxzhs,restored-swf,public/assets/ui/inventory/items/lxzhs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,164,ui,流邪转换石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lxzhs
inventory-item.lyr,lyr,restored-swf,public/assets/ui/inventory/items/lyr.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,533,ui,烈焰刃背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lyr
inventory-item.lyrzzs,lyrzzs,restored-swf,public/assets/ui/inventory/items/lyrzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,588,ui,烈焰刃制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lyrzzs
inventory-item.lysjns2,lysjns2,restored-swf,public/assets/ui/inventory/items/lysjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,846,ui,烈焰闪技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lysjns2
inventory-item.lzysz,lzysz,restored-swf,public/assets/ui/inventory/items/lzysz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,654,ui,武状元装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lzysz
inventory-item.mbyjjns2,mbyjjns2,restored-swf,public/assets/ui/inventory/items/mbyjjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,172,ui,麻痹药剂技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mbyjjns2
inventory-item.mdcqg,mdcqg,restored-swf,public/assets/ui/inventory/items/mdcqg.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,18,ui,摩多苍穹弓背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdcqg
inventory-item.mdcqgzzs,mdcqgzzs,restored-swf,public/assets/ui/inventory/items/mdcqgzzs.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,8,ui,摩多苍穹弓制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdcqgzzs
inventory-item.mdflc,mdflc,restored-swf,public/assets/ui/inventory/items/mdflc.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,518,ui,摩多分浪铲背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdflc
inventory-item.mdflczzs,mdflczzs,restored-swf,public/assets/ui/inventory/items/mdflczzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,719,ui,摩多分浪铲制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdflczzs
inventory-item.mdhf,mdhf,restored-swf,public/assets/ui/inventory/items/mdhf.png;src/assets/InventoryItemAssets.ts,assets/MagicWeapon2.swf,10,ui,摩多魂幡背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdhf
inventory-item.mdhy,mdhy,restored-swf,public/assets/ui/inventory/items/mdhy.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,7,ui,命定花宴背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdhy
inventory-item.mdsjns2,mdsjns2,restored-swf,public/assets/ui/inventory/items/mdsjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,613,ui,猛毒素技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdsjns2
inventory-item.mdys,mdys,restored-swf,public/assets/ui/inventory/items/mdys.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,528,ui,摩多月衫背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdys
inventory-item.mdyszzs,mdyszzs,restored-swf,public/assets/ui/inventory/items/mdyszzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,589,ui,摩多月衫制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mdyszzs
inventory-item.mfs1,mfs1,restored-swf,public/assets/ui/inventory/items/mfs1.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,254,ui,1级魔法石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mfs1
inventory-item.mfs2,mfs2,restored-swf,public/assets/ui/inventory/items/mfs2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,253,ui,2级魔法石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mfs2
inventory-item.mfs3,mfs3,restored-swf,public/assets/ui/inventory/items/mfs3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,250,ui,3级魔法石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mfs3
inventory-item.mgzh,mgzh,restored-swf,public/assets/ui/inventory/items/mgzh.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,283,ui,马官指环背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mgzh
inventory-item.mgzhzzs,mgzhzzs,restored-swf,public/assets/ui/inventory/items/mgzhzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,275,ui,马官指环制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mgzhzzs
inventory-item.mksddf,lly,restored-swf,public/assets/ui/inventory/items/mksddf.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,815,ui,梦开始的地方背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 lly
inventory-item.ml,ml,restored-swf,public/assets/ui/inventory/items/ml.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,437,ui,毛驴背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ml
inventory-item.mmwjns2,mmwjns2,restored-swf,public/assets/ui/inventory/items/mmwjns2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,370,ui,木魔舞技能书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mmwjns2
inventory-item.mpyj,mpyj,restored-swf,public/assets/ui/inventory/items/mpyj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,356,ui,孟婆药剂背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mpyj
inventory-item.mrsz,mrsz,restored-swf,public/assets/ui/inventory/items/mrsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,688,ui,鸣人时装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mrsz
inventory-item.mysz,mysz,restored-swf,public/assets/ui/inventory/items/mysz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,354,ui,秘银手镯背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 mysz
inventory-item.phhl,phhl,restored-swf,public/assets/ui/inventory/items/phhl.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,620,ui,破幻花链背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 phhl
inventory-item.phhlzzs,phhlzzs,restored-swf,public/assets/ui/inventory/items/phhlzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,738,ui,破幻花链制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 phhlzzs
inventory-item.plp,plp,restored-swf,public/assets/ui/inventory/items/plp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,856,ui,蟠龙袍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 plp
inventory-item.plpzzs,plpzzs,restored-swf,public/assets/ui/inventory/items/plpzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,796,ui,蟠龙袍制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 plpzzs
inventory-item.plz,plz,restored-swf,public/assets/ui/inventory/items/plz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,860,ui,蟠龙杖背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 plz
inventory-item.plzzzs,plzzzs,restored-swf,public/assets/ui/inventory/items/plzzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,672,ui,蟠龙杖制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 plzzzs
inventory-item.ptdcf,ptdcf,restored-swf,public/assets/ui/inventory/items/ptdcf.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,888,ui,普通的绸服背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdcf
inventory-item.ptdcp,ptdcp,restored-swf,public/assets/ui/inventory/items/ptdcp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,294,ui,普通的长袍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdcp
inventory-item.ptdcs,ptdcs,restored-swf,public/assets/ui/inventory/items/ptdcs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,302,ui,普通的长衫背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdcs
inventory-item.ptdcz,ptdcz,restored-swf,public/assets/ui/inventory/items/ptdcz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,343,ui,普通的禅杖背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdcz
inventory-item.ptddp,ptddp,restored-swf,public/assets/ui/inventory/items/ptddp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,339,ui,普通的钉耙背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptddp
inventory-item.ptdjs,ptdjs,restored-swf,public/assets/ui/inventory/items/ptdjs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,317,ui,普通的袈裟背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdjs
inventory-item.ptdtj,ptdtj,restored-swf,public/assets/ui/inventory/items/ptdtj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,878,ui,普通的铁剑背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdtj
inventory-item.ptdxzf,ptdxzf,restored-swf,public/assets/ui/inventory/items/ptdxzf.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,324,ui,普通的行者服背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdxzf
inventory-item.ptdxzg,ptdxzg,restored-swf,public/assets/ui/inventory/items/ptdxzg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,351,ui,普通的行者棍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdxzg
inventory-item.ptdyyc,ptdyyc,restored-swf,public/assets/ui/inventory/items/ptdyyc.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,333,ui,普通的月牙铲背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptdyyc
inventory-item.ptnmwsz,ptnmwsz,restored-swf,public/assets/ui/inventory/items/ptnmwsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,559,ui,牛魔王装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptnmwsz
inventory-item.ptsmsrsz,ptsmsrsz,restored-swf,public/assets/ui/inventory/items/ptsmsrsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,619,ui,神秘商人装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptsmsrsz
inventory-item.ptttzssz,ptttzssz,restored-swf,public/assets/ui/inventory/items/ptttzssz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,497,ui,天庭战神装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptttzssz
inventory-item.ptzlwsz,ptzlwsz,restored-swf,public/assets/ui/inventory/items/ptzlwsz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,696,ui,转轮王装背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ptzlwsz
inventory-item.qlg,qlg,restored-swf,public/assets/ui/inventory/items/qlg.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,863,ui,虬龙棍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qlg
inventory-item.qlgzzs,qlgzzs,restored-swf,public/assets/ui/inventory/items/qlgzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,507,ui,虬龙棍制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qlgzzs
inventory-item.qlj,qlj,restored-swf,public/assets/ui/inventory/items/qlj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,857,ui,虬龙甲背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qlj
inventory-item.qljfb,qljfb,restored-swf,public/assets/ui/inventory/items/qljfb.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,645,ui,青龙剑背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qljfb
inventory-item.qljzzs,qljzzs,restored-swf,public/assets/ui/inventory/items/qljzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,495,ui,虬龙甲制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qljzzs
inventory-item.qpjy,qpjy,restored-swf,public/assets/ui/inventory/items/qpjy.png;src/assets/InventoryItemAssets.ts,1_MainLoad__main1.swf,2,ui,青萍精元背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qpjy
inventory-item.qybd,qybd,restored-swf,public/assets/ui/inventory/items/qybd.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,349,ui,青云冰刀背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qybd
inventory-item.qyfp,qyfp,restored-swf,public/assets/ui/inventory/items/qyfp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,311,ui,青云法袍背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qyfp
inventory-item.qyj,qyj,restored-swf,public/assets/ui/inventory/items/qyj.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,564,ui,青云剑背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qyj
inventory-item.qysz,qysz,restored-swf,public/assets/ui/inventory/items/qysz.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,287,ui,青云手镯背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 qysz
inventory-item.rls,rls,restored-swf,public/assets/ui/inventory/items/rls.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,551,ui,熔炼石背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 rls
inventory-item.ryjgb,ryjgb,restored-swf,public/assets/ui/inventory/items/ryjgb.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,800,ui,擎天柱背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ryjgb
inventory-item.ryjgbzzs,ryjgbzzs,restored-swf,public/assets/ui/inventory/items/ryjgbzzs.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,367,ui,如意金箍棒制作书背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 ryjgbzzs
inventory-item.scfys2,scfys2,restored-swf,public/assets/ui/inventory/items/scfys2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,246,ui,2级防御石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scfys2
inventory-item.scfys3,scfys3,restored-swf,public/assets/ui/inventory/items/scfys3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,245,ui,3级防御石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scfys3
inventory-item.scgjs2,scgjs2,restored-swf,public/assets/ui/inventory/items/scgjs2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,301,ui,2级攻击石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scgjs2
inventory-item.scgjs3,scgjs3,restored-swf,public/assets/ui/inventory/items/scgjs3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,230,ui,3级攻击石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scgjs3
inventory-item.scmfs2,scmfs2,restored-swf,public/assets/ui/inventory/items/scmfs2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,306,ui,2级魔法石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scmfs2
inventory-item.scmfs3,scmfs3,restored-swf,public/assets/ui/inventory/items/scmfs3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,304,ui,3级魔法石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scmfs3
inventory-item.scsms2,scsms2,restored-swf,public/assets/ui/inventory/items/scsms2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,247,ui,2级生命石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scsms2
inventory-item.scsms3,scsms3,restored-swf,public/assets/ui/inventory/items/scsms3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,303,ui,3级生命石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scsms3
inventory-item.scwpqhs2,scwpqhs2,restored-swf,public/assets/ui/inventory/items/scwpqhs2.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,270,ui,2级强化石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scwpqhs2
inventory-item.scwpqhs3,scwpqhs3,restored-swf,public/assets/ui/inventory/items/scwpqhs3.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,316,ui,3级强化石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scwpqhs3
inventory-item.scwpqhs4,scwpqhs4,restored-swf,public/assets/ui/inventory/items/scwpqhs4.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,310,ui,4级强化石（商城）背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 scwpqhs4
inventory-item.scwpqhs5,scwpqhs5,restored-swf,local-resources/regima/source/restored-swfs/assets/EIcon1.swf,assets/EIcon1.swf,576,ui,5级强化石（商城）背包图标,rejected,confirmed,none,原版目录缺陷且无外部生产者；未生成现代替代图
inventory-item.shsjt,shsjt,restored-swf,public/assets/ui/inventory/items/shsjt.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,286,ui,山河社稷图背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 shsjt
inventory-item.slzsp,slzsp,restored-swf,public/assets/ui/inventory/items/slzsp.png;src/assets/InventoryItemAssets.ts,assets/EIcon1.swf,814,ui,水灵珠碎片背包动态真图标,ready,confirmed,none,TASK-SLICE-160；原请求 slzsp
