stableKey,as3Name,sourceKind,sourcePath,sourcePackage,symbolId,scope,usage,status,confidence,nextAction,note
skill-projectile.role5.xkjz.hit10,sword_xkjz,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.xkjz.hit10,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-effect.role5.tlj.hit11,tlj_sword,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Hero5 implemented skill visual skill-effect.role5.tlj.hit11,source-corpus-ready,confirmed,locate-symbol,Modern role5_tlj sourceSymbol is a placeholder while AS3 loads the tlj_sword body animation
skill-projectile.role5.pkz.hit24_1,swordskill2_1,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.pkz.hit24_1,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-projectile.role5.pkz.hit24_1.enhanced,swordqhskill2_1,script-reference,src/assets/AssetManifest.ts;docs/reverse-engineering/role5-combat-index.md;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.pkz.hit24_1.enhanced,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-projectile.role5.pkz.hit24_2,swordskill2_2,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.pkz.hit24_2,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-projectile.role5.pkz.hit24_3,swordskill2_3,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.pkz.hit24_3,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-effect.role5.lxj.hit26,swordskill4,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Hero5 implemented skill visual skill-effect.role5.lxj.hit26,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-projectile.role5.mlsz.hit29,sword_mlsz1;sword_mlsz2;sword_mlsz3;sword_mlsz4;sword_mlsz5,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.mlsz.hit29,source-corpus-ready,confirmed,locate-symbol,One stable key covers the five base array effects
skill-projectile.role5.mlsz.hit29.enhanced,sword_mlsz1_1;sword_mlsz2_1;sword_mlsz3_1;sword_mlsz4_1;sword_mlsz5_1,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillSystem.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.mlsz.hit29.enhanced,source-corpus-ready,confirmed,locate-symbol,One stable key covers the five enhanced array effects
skill-effect.role5.lysh.companion,swordskill5_3,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Hero5 implemented skill visual skill-effect.role5.lysh.companion,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-projectile.role5.lysh.shot,swordskill5_2,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.lysh.shot,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-effect.role5.jrjl.companion,sword_jrjlsf,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,effect,Hero5 implemented skill visual skill-effect.role5.jrjl.companion,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
skill-projectile.role5.jrjl.shot,sword_jrjljq,script-reference,src/assets/AssetManifest.ts;src/systems/Role5SkillTuning.ts;docs/reverse-engineering/role5-combat-index.md;local-resources/regima/legacy-extraction/resources_by_swf/[172845].swf/scripts/export/hero/Role5.as,,,projectile,Hero5 implemented skill visual skill-projectile.role5.jrjl.shot,source-corpus-ready,confirmed,locate-symbol,EVB source corpus recovered; exact source package and symbol not yet located
